pairID	promptID	sentence1	sentence2	gold_label	boolean	negation	spatial	temporal	causal	knowledge
560	187	Uh, I was still the one and only nine two-two that had ever set the injection on the regulator.	I was a 922.	entailment	-1	-1	0	0	0	0
562	188	She didn't even understand the marriage ceremony, she didn't even know that she had gotten married, really--	She didn't understand that she was stuck with the guy forever even though she'd never met him.	neutral	-1	-1	0	0	0	1
563	188	She didn't even understand the marriage ceremony, she didn't even know that she had gotten married, really--	She didn't understand what had happened.	entailment	-1	-1	0	0	0	0
564	188	She didn't even understand the marriage ceremony, she didn't even know that she had gotten married, really--	She knew what she was getting into.	contradiction	-1	-1	0	0	0	0
565	189	We would go in there.	We would enter there at 8pm.	neutral	-1	-1	0	1	0	0
566	189	We would go in there.	We would enter.	entailment	-1	-1	0	0	0	0
567	189	We would go in there.	We would never go in.	contradiction	-1	-1	0	0	0	0
568	190	And it was like she was rejecting who she was, in some ways, by, you know, the way she treated you know, the other grandchildren.	She treated everyone the same.	contradiction	-1	-1	0	0	0	0
569	190	And it was like she was rejecting who she was, in some ways, by, you know, the way she treated you know, the other grandchildren.	She treated the other grandchildren differently.	entailment	-1	-1	0	0	0	0
571	191	It was really cool, and the dress kind of blew in the wind a little bit--	The dress was billowing in the wind.	entailment	-1	-1	0	0	0	0
572	191	It was really cool, and the dress kind of blew in the wind a little bit--	The dress was very short and blew around a bit.	neutral	-1	-1	0	0	0	0
573	191	It was really cool, and the dress kind of blew in the wind a little bit--	There was no wind so the dress was still.	contradiction	-1	-1	0	0	0	0
574	192	Uh, I spent much of my time in, uh, Special Activities.	I was in Special Activities every other day.	neutral	-1	-1	0	1	0	0
575	192	Uh, I spent much of my time in, uh, Special Activities.	I was in Special Activities.	entailment	-1	-1	0	0	0	0
576	192	Uh, I spent much of my time in, uh, Special Activities.	I was never in Special Activities.	contradiction	-1	-1	0	0	0	0
577	193	And I asked him, you know, could I do it, um, Do you need me to stay and do it tonight or I could have it done by lunchtime tomorrow, if that's OK.	I asked how urgent it was.	entailment	-1	-1	0	1	0	0
578	193	And I asked him, you know, could I do it, um, Do you need me to stay and do it tonight or I could have it done by lunchtime tomorrow, if that's OK.	I knew the work needed to be done right now.	contradiction	-1	-1	0	1	0	0
579	193	And I asked him, you know, could I do it, um, Do you need me to stay and do it tonight or I could have it done by lunchtime tomorrow, if that's OK.	i asked if the client would be mad if it waited until 2pm because i had an appointment tonight.	neutral	-1	-1	0	1	0	0
580	194	But uh, they lived in a little country town outside of Augusta called Evans, and Evans still exists, and that's where a lot of my relatives still, still are too.	They had twenty family members living in Evans.	neutral	-1	-1	1	0	0	0
581	194	But uh, they lived in a little country town outside of Augusta called Evans, and Evans still exists, and that's where a lot of my relatives still, still are too.	They lived in Atlanta.	contradiction	-1	-1	1	0	0	1
582	194	But uh, they lived in a little country town outside of Augusta called Evans, and Evans still exists, and that's where a lot of my relatives still, still are too.	They lived in Evans which is very small.	entailment	-1	-1	1	0	0	0
583	195	My sister keeps telling me, she says, Sometimes you're just like Granny, you treat people wrong for the wrong reasons.	My sister said I was racist.	neutral	-1	-1	0	0	0	1
584	195	My sister keeps telling me, she says, Sometimes you're just like Granny, you treat people wrong for the wrong reasons.	My sister said I wasn't always nice.	entailment	-1	-1	0	0	0	0
585	195	My sister keeps telling me, she says, Sometimes you're just like Granny, you treat people wrong for the wrong reasons.	My siter said I was nothing like my granny.	contradiction	-1	-1	0	0	0	0
586	196	Um, then we moved to a new house.	We moved to a house we had built in the country.	neutral	-1	-1	1	0	0	0
587	196	Um, then we moved to a new house.	We relocated to a new residence.	entailment	-1	-1	1	0	0	1
588	196	Um, then we moved to a new house.	We stayed in the same house our whole lives.	contradiction	-1	-1	1	0	0	0
592	198	I was like, OK, well that's good, you know, like that.	I said I hated it and disapproved greatly.	contradiction	-1	-1	0	0	0	0
593	198	I was like, OK, well that's good, you know, like that.	I said I like the new version of the song.	neutral	-1	-1	0	0	0	0
594	198	I was like, OK, well that's good, you know, like that.	I said that I approved of it.	entailment	-1	-1	0	0	0	0
595	199	And the spots of paint would change every hundred degrees, it might be red, it change to blue.	The paint changes according to color.	entailment	-1	-1	0	0	0	1
596	199	And the spots of paint would change every hundred degrees, it might be red, it change to blue.	The paint changes so you can tell how hot it is without measuring it.	neutral	-1	-1	0	0	0	1
597	199	And the spots of paint would change every hundred degrees, it might be red, it change to blue.	the paint is always black.	contradiction	-1	-1	0	0	0	1
598	200	I ate real quick, as fast as I could and then she came in there and she ended up helping me with it.	I ate the pizza in less than two minutes.	neutral	-1	-1	0	0	0	1
599	200	I ate real quick, as fast as I could and then she came in there and she ended up helping me with it.	I ate very slowly so i wouldn't get sick.	contradiction	-1	-1	0	0	0	0
600	200	I ate real quick, as fast as I could and then she came in there and she ended up helping me with it.	I scarfed the food down.	entailment	-1	-1	0	0	0	0
604	202	Her sister's husband was light-skinned too.	Her brother in law was light colored.	entailment	-1	-1	0	0	0	1
605	202	Her sister's husband was light-skinned too.	her brother in law was swedish.	neutral	-1	-1	0	0	0	1
606	202	Her sister's husband was light-skinned too.	her sister wasn't married.	contradiction	-1	-1	0	0	0	1
610	204	Anyway, they come up with this invention of the high O2 regulator.	They invented a new regulator.	entailment	-1	-1	0	0	0	1
611	204	Anyway, they come up with this invention of the high O2 regulator.	They invented a regulator that worked in space.	neutral	-1	-1	0	0	0	1
612	204	Anyway, they come up with this invention of the high O2 regulator.	They still couldn't figure out how to make a high O2 regulator.	contradiction	-1	-1	0	0	0	0
613	205	And so, we moved to Las Vegas, NV, and I reported, just like I did in Washington, to a certain address in downtown Las Vegas.	I have never been to Los Vegas in my life.	contradiction	-1	-1	1	0	0	0
614	205	And so, we moved to Las Vegas, NV, and I reported, just like I did in Washington, to a certain address in downtown Las Vegas.	I have worked in both Las Vegas and Washington.	entailment	-1	-1	1	0	0	0
615	205	And so, we moved to Las Vegas, NV, and I reported, just like I did in Washington, to a certain address in downtown Las Vegas.	I worked as a cab driver in both of these cities.	neutral	-1	-1	1	0	0	1
616	206	Ah, fourth grade was a lot of fun.	I hated every bit of school!	contradiction	-1	-1	0	0	0	1
617	206	Ah, fourth grade was a lot of fun.	I liked fourth grade because we had two recesses.	neutral	-1	-1	0	0	0	0
618	206	Ah, fourth grade was a lot of fun.	I liked fourth grade.	entailment	-1	-1	0	0	0	0
619	207	It's like one file with a whole bunch of tabs, of different, you know, each tab has like a different spreadsheet on it.	The page is just  one list of numbers.	contradiction	-1	-1	0	0	0	1
620	207	It's like one file with a whole bunch of tabs, of different, you know, each tab has like a different spreadsheet on it.	The tabs have a lot of data.	entailment	-1	-1	0	0	0	1
621	207	It's like one file with a whole bunch of tabs, of different, you know, each tab has like a different spreadsheet on it.	The tabs show the current balance of every account.	neutral	-1	-1	0	0	0	1
625	209	I don't care how you get it done.	I don't care if you do it yourself or hire it out.	neutral	-1	-1	0	0	0	0
626	209	I don't care how you get it done.	I don't care what your method is.	entailment	-1	-1	0	0	0	0
627	209	I don't care how you get it done.	I need to know exactly how you will do this.	contradiction	-1	-1	0	0	0	0
631	211	And they moved to Mallard Creek in Charlotte.	They built a house on Mallard Creek.	neutral	-1	-1	1	0	0	0
633	211	And they moved to Mallard Creek in Charlotte.	They then lived in Mallard Creek.	entailment	-1	-1	1	0	1	0
637	213	Where he was a , he was a minister's son, so he had, they had property, and stuff, and they were very well-connected in the community and very, held in high esteem.	His dad was a Lutheran pastor.	neutral	-1	-1	0	0	0	1
639	213	Where he was a , he was a minister's son, so he had, they had property, and stuff, and they were very well-connected in the community and very, held in high esteem.	His dad was a pastor.	entailment	-1	-1	0	0	0	1
643	215	And I um, I didn't know how much detail he wanted.	I didn't know if he wanted information about the travel times.	neutral	-1	-1	0	0	0	0
644	215	And I um, I didn't know how much detail he wanted.	I gave him every detail because I knew he wanted it.	contradiction	-1	-1	0	0	0	0
645	215	And I um, I didn't know how much detail he wanted.	I wasn't sure how in depth it should be.	entailment	-1	-1	0	0	0	0
653	218	And um, it's different, like under each client, is all their files.	They keep all the files.	entailment	-1	-1	0	0	0	0
654	218	And um, it's different, like under each client, is all their files.	They keep the medical and legal files all together.	neutral	-1	-1	0	0	0	1
655	219	It's like more simplified, like the one that she had given me was all detailed and complicated and the second one is all simple.	She gave me two different versions.	entailment	-1	-1	0	0	0	0
656	219	It's like more simplified, like the one that she had given me was all detailed and complicated and the second one is all simple.	She gave me two types of instructions and i prefered the detailed ones.	neutral	-1	-1	0	0	0	0
657	219	It's like more simplified, like the one that she had given me was all detailed and complicated and the second one is all simple.	She only gave me one version and it was just a few lines lone.	contradiction	-1	-1	0	0	0	0
658	220	Cause they didn't actually live in Augusta, they lived in, well you know, Augusta was still a city-town during that time, even though to people in big cities like this Augusta isn't that big.	Augusta has 10,000 people in it.	neutral	-1	-1	0	0	0	0
659	220	Cause they didn't actually live in Augusta, they lived in, well you know, Augusta was still a city-town during that time, even though to people in big cities like this Augusta isn't that big.	Augusta isn't a large city.	entailment	-1	-1	0	0	0	0
660	220	Cause they didn't actually live in Augusta, they lived in, well you know, Augusta was still a city-town during that time, even though to people in big cities like this Augusta isn't that big.	They lived in the heart of Augusta.	contradiction	-1	-1	1	0	0	0
661	221	Late 1962, uh, I got orders to go to Washington, D.C.	I was told to go to DC.	entailment	-1	-1	0	0	0	1
